image_id,image_name,is_training,sift_keypoints,truth_is_flying
2013,036.Northern_Flicker/Northern_Flicker_0077_28341.jpg,1,,0
2022,036.Northern_Flicker/Northern_Flicker_0054_28913.jpg,1,,0
2023,036.Northern_Flicker/Northern_Flicker_0111_28402.jpg,1,,0
2025,036.Northern_Flicker/Northern_Flicker_0139_28419.jpg,1,,0
2028,036.Northern_Flicker/Northern_Flicker_0106_28441.jpg,1,,0
2033,036.Northern_Flicker/Northern_Flicker_0011_28466.jpg,1,,0
2034,036.Northern_Flicker/Northern_Flicker_0138_28476.jpg,1,,0
2036,036.Northern_Flicker/Northern_Flicker_0059_28488.jpg,1,,0
2038,036.Northern_Flicker/Northern_Flicker_0118_28500.jpg,1,,0
2041,036.Northern_Flicker/Northern_Flicker_0024_29041.jpg,1,,0
2042,036.Northern_Flicker/Northern_Flicker_0008_28591.jpg,1,,0
2044,036.Northern_Flicker/Northern_Flicker_0110_28602.jpg,1,,0
2046,036.Northern_Flicker/Northern_Flicker_0057_28606.jpg,1,,0
2047,036.Northern_Flicker/Northern_Flicker_0096_28623.jpg,1,,0
2050,036.Northern_Flicker/Northern_Flicker_0069_28924.jpg,1,,0
2052,036.Northern_Flicker/Northern_Flicker_0107_28667.jpg,1,,0
2053,037.Acadian_Flycatcher/Acadian_Flycatcher_0066_29190.jpg,1,,0
2054,037.Acadian_Flycatcher/Acadian_Flycatcher_0033_29195.jpg,1,,0
2055,037.Acadian_Flycatcher/Acadian_Flycatcher_0067_29197.jpg,1,,0
2061,037.Acadian_Flycatcher/Acadian_Flycatcher_0009_29155.jpg,1,,0
2065,037.Acadian_Flycatcher/Acadian_Flycatcher_0020_29069.jpg,1,,0
2068,037.Acadian_Flycatcher/Acadian_Flycatcher_0056_29086.jpg,1,,0
2069,037.Acadian_Flycatcher/Acadian_Flycatcher_0003_29094.jpg,1,,0
2071,037.Acadian_Flycatcher/Acadian_Flycatcher_0054_29113.jpg,1,,0
2078,037.Acadian_Flycatcher/Acadian_Flycatcher_0063_795585.jpg,1,,0
2079,037.Acadian_Flycatcher/Acadian_Flycatcher_0045_795587.jpg,1,,0
2080,037.Acadian_Flycatcher/Acadian_Flycatcher_0068_795590.jpg,1,,0
2082,037.Acadian_Flycatcher/Acadian_Flycatcher_0019_795592.jpg,1,,0
2085,037.Acadian_Flycatcher/Acadian_Flycatcher_0006_795595.jpg,1,,0
2087,037.Acadian_Flycatcher/Acadian_Flycatcher_0017_795598.jpg,1,,0
2088,037.Acadian_Flycatcher/Acadian_Flycatcher_0008_795599.jpg,1,,0
2089,037.Acadian_Flycatcher/Acadian_Flycatcher_0007_795600.jpg,1,,0
2090,037.Acadian_Flycatcher/Acadian_Flycatcher_0058_795602.jpg,1,,0
2094,037.Acadian_Flycatcher/Acadian_Flycatcher_0039_795606.jpg,1,,0
2097,037.Acadian_Flycatcher/Acadian_Flycatcher_0055_795609.jpg,1,,0
2099,037.Acadian_Flycatcher/Acadian_Flycatcher_0028_795611.jpg,1,,0
2102,037.Acadian_Flycatcher/Acadian_Flycatcher_0035_795618.jpg,1,,0
2103,037.Acadian_Flycatcher/Acadian_Flycatcher_0053_795620.jpg,1,,0
2106,037.Acadian_Flycatcher/Acadian_Flycatcher_0004_795623.jpg,1,,0
2113,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0004_29701.jpg,1,,0
2114,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0108_29712.jpg,1,,0
2115,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0084_29716.jpg,1,,0
2116,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0040_29447.jpg,1,,0
2117,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0038_29533.jpg,1,,0
2118,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0087_29252.jpg,1,,0
2122,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0070_29455.jpg,1,,0
2124,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0105_29456.jpg,1,,0
2130,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0099_29305.jpg,1,,0
2133,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0009_29831.jpg,1,,0
2137,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0006_29362.jpg,1,,0
2138,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0085_29812.jpg,1,,0
2147,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0082_29445.jpg,1,,0
2149,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0023_29481.jpg,1,,0
2152,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0136_29490.jpg,1,,0
2154,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0107_29501.jpg,1,,0
2157,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0086_29518.jpg,1,,0
2159,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0058_29523.jpg,1,,0
2161,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0027_29532.jpg,1,,0
2165,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0092_29583.jpg,1,,0
2169,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0069_29603.jpg,1,,0
2172,039.Least_Flycatcher/Least_Flycatcher_0036_30213.jpg,1,,0
2173,039.Least_Flycatcher/Least_Flycatcher_0060_30214.jpg,1,,0
2174,039.Least_Flycatcher/Least_Flycatcher_0001_30221.jpg,1,,0
2175,039.Least_Flycatcher/Least_Flycatcher_0011_30222.jpg,1,,0
2176,039.Least_Flycatcher/Least_Flycatcher_0024_30230.jpg,1,,0
2177,039.Least_Flycatcher/Least_Flycatcher_0096_30233.jpg,1,,0
2178,039.Least_Flycatcher/Least_Flycatcher_0013_30240.jpg,1,,0
2182,039.Least_Flycatcher/Least_Flycatcher_0095_30277.jpg,1,,0
2185,039.Least_Flycatcher/Least_Flycatcher_0077_30296.jpg,1,,0
2191,039.Least_Flycatcher/Least_Flycatcher_0064_30328.jpg,1,,0
2192,039.Least_Flycatcher/Least_Flycatcher_0100_30338.jpg,1,,0
2198,039.Least_Flycatcher/Least_Flycatcher_0019_30358.jpg,1,,0
2208,039.Least_Flycatcher/Least_Flycatcher_0047_30393.jpg,1,,0
2214,039.Least_Flycatcher/Least_Flycatcher_0070_30147.jpg,1,,0
2215,039.Least_Flycatcher/Least_Flycatcher_0010_30149.jpg,1,,0
2220,039.Least_Flycatcher/Least_Flycatcher_0026_30434.jpg,1,,0
2221,039.Least_Flycatcher/Least_Flycatcher_0093_30435.jpg,1,,0
2227,039.Least_Flycatcher/Least_Flycatcher_0099_30200.jpg,1,,0
2232,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0054_30732.jpg,1,,0
2233,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0064_30485.jpg,1,,0
2235,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0070_30490.jpg,1,,0
2237,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0067_30749.jpg,1,,0
2240,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0080_30515.jpg,1,,0
2243,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0037_30784.jpg,1,,0
2246,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0059_30536.jpg,1,,0
2247,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0061_30540.jpg,1,,0
2248,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0035_30799.jpg,1,,0
2251,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0005_30734.jpg,1,,0
2253,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0022_30551.jpg,1,,0
2255,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0076_30555.jpg,1,,0
2261,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0052_30639.jpg,1,,0
2266,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0012_796876.jpg,1,,0
2267,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0001_30669.jpg,1,,0
2271,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0020_796881.jpg,1,,0
2275,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0009_796885.jpg,1,,0
2277,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0023_796887.jpg,1,,0
2279,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0049_796889.jpg,1,,0
2286,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0017_30704.jpg,1,,0
2289,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0016_30717.jpg,1,,0
2291,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0098_41731.jpg,1,,0
2299,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0038_41649.jpg,1,,0
2301,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0035_42025.jpg,1,,0
2304,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0026_41774.jpg,1,,0
2309,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0089_41810.jpg,1,,0
2311,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0069_41827.jpg,1,,0
2313,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0085_41830.jpg,1,,0
2314,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0068_41835.jpg,1,,0
2317,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0003_41849.jpg,1,,0
2323,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0111_42118.jpg,1,,0
2324,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0119_41879.jpg,1,,0
2326,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0115_42137.jpg,1,,0
2332,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0023_42117.jpg,1,,0
2333,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0021_41931.jpg,1,,0
2334,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0008_41670.jpg,1,,0
2342,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0062_41952.jpg,1,,0
2345,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0097_41701.jpg,1,,0
2346,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0114_41704.jpg,1,,0
2352,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0020_42498.jpg,1,,0
2354,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0025_42248.jpg,1,,0
2356,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0012_42253.jpg,1,,0
2359,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0042_42266.jpg,1,,0
2364,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0060_42293.jpg,1,,0
2369,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0022_42559.jpg,1,,0
2372,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0006_42564.jpg,1,,0
2375,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0003_42316.jpg,1,,0
2378,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0033_42522.jpg,1,,0
2383,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0027_42388.jpg,1,,0
2385,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0002_42390.jpg,1,,0
2386,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0004_42395.jpg,1,,0
2387,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0061_42397.jpg,1,,1
2388,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0040_42398.jpg,1,,0
2391,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0034_42356.jpg,1,,0
2392,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0071_42429.jpg,1,,0
2395,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0053_42184.jpg,1,,0
2396,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0067_42185.jpg,1,,0
2398,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0016_42196.jpg,1,,0
2401,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0054_42210.jpg,1,,0
2403,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0007_42214.jpg,1,,0
2405,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0072_42218.jpg,1,,0
2406,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0045_42219.jpg,1,,0
2408,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0050_42479.jpg,1,,0
2414,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0035_795464.jpg,1,,0
2417,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0047_795468.jpg,1,,0
2419,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0051_795470.jpg,1,,0
2422,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0006_795473.jpg,1,,0
2424,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0031_42580.jpg,1,,0
2425,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0038_795477.jpg,1,,0
2426,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0023_795478.jpg,1,,0
2429,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0020_795482.jpg,1,,0
2432,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0057_795485.jpg,1,,0
2433,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0003_795487.jpg,1,,0
2439,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0018_795494.jpg,1,,0
2440,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0010_795498.jpg,1,,0
2441,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0037_795500.jpg,1,,0
2446,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0009_795510.jpg,1,,0
2447,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0034_795511.jpg,1,,0
2448,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0019_795512.jpg,1,,0
2449,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0004_795513.jpg,1,,0
2451,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0052_42621.jpg,1,,0
2455,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0049_42593.jpg,1,,0
2460,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0068_42701.jpg,1,,0
2461,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0008_42703.jpg,1,,0
2462,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0063_42704.jpg,1,,0
2484,044.Frigatebird/Frigatebird_0008_43058.jpg,1,,1
2486,044.Frigatebird/Frigatebird_0012_43062.jpg,1,,1
2490,044.Frigatebird/Frigatebird_0001_43101.jpg,1,,1
2501,044.Frigatebird/Frigatebird_0053_43220.jpg,1,,1
2504,044.Frigatebird/Frigatebird_0107_42773.jpg,1,,1
2509,044.Frigatebird/Frigatebird_0068_42795.jpg,1,,0
2510,044.Frigatebird/Frigatebird_0114_42807.jpg,1,,1
2512,044.Frigatebird/Frigatebird_0045_42823.jpg,1,,1
2513,044.Frigatebird/Frigatebird_0005_42828.jpg,1,,1
2516,044.Frigatebird/Frigatebird_0040_42860.jpg,1,,1
2517,044.Frigatebird/Frigatebird_0006_43381.jpg,1,,1
2518,044.Frigatebird/Frigatebird_0112_43394.jpg,1,,1
2519,044.Frigatebird/Frigatebird_0116_43410.jpg,1,,1
2521,044.Frigatebird/Frigatebird_0035_43420.jpg,1,,1
2522,044.Frigatebird/Frigatebird_0021_42913.jpg,1,,0
2523,044.Frigatebird/Frigatebird_0022_43457.jpg,1,,1
2524,044.Frigatebird/Frigatebird_0115_42973.jpg,1,,0
2526,044.Frigatebird/Frigatebird_0082_42989.jpg,1,,1
2527,044.Frigatebird/Frigatebird_0084_43006.jpg,1,,1
2528,044.Frigatebird/Frigatebird_0090_43511.jpg,1,,0
2530,045.Northern_Fulmar/Northern_Fulmar_0029_44049.jpg,1,,1
2533,045.Northern_Fulmar/Northern_Fulmar_0023_43809.jpg,1,,1
2534,045.Northern_Fulmar/Northern_Fulmar_0060_43813.jpg,1,,1
2535,045.Northern_Fulmar/Northern_Fulmar_0065_44081.jpg,1,,1
2536,045.Northern_Fulmar/Northern_Fulmar_0074_43955.jpg,1,,1
2537,045.Northern_Fulmar/Northern_Fulmar_0098_43578.jpg,1,,0
2542,045.Northern_Fulmar/Northern_Fulmar_0019_43853.jpg,1,,1
2543,045.Northern_Fulmar/Northern_Fulmar_0079_43599.jpg,1,,1
2546,045.Northern_Fulmar/Northern_Fulmar_0095_43860.jpg,1,,1
2554,045.Northern_Fulmar/Northern_Fulmar_0076_43893.jpg,1,,0
2555,045.Northern_Fulmar/Northern_Fulmar_0014_43895.jpg,1,,1
2563,045.Northern_Fulmar/Northern_Fulmar_0041_44013.jpg,1,,1
2564,045.Northern_Fulmar/Northern_Fulmar_0048_43672.jpg,1,,1
2565,045.Northern_Fulmar/Northern_Fulmar_0043_43685.jpg,1,,1
2566,045.Northern_Fulmar/Northern_Fulmar_0039_43689.jpg,1,,0
2567,045.Northern_Fulmar/Northern_Fulmar_0071_44146.jpg,1,,1
2568,045.Northern_Fulmar/Northern_Fulmar_0047_43698.jpg,1,,1
2573,045.Northern_Fulmar/Northern_Fulmar_0066_43714.jpg,1,,0
2584,045.Northern_Fulmar/Northern_Fulmar_0006_43753.jpg,1,,1
2585,045.Northern_Fulmar/Northern_Fulmar_0004_43755.jpg,1,,1
2586,045.Northern_Fulmar/Northern_Fulmar_0099_44015.jpg,1,,1
2587,045.Northern_Fulmar/Northern_Fulmar_0046_43760.jpg,1,,1
2593,046.Gadwall/Gadwall_0035_30985.jpg,1,,0
2597,046.Gadwall/Gadwall_0039_31013.jpg,1,,0
2601,046.Gadwall/Gadwall_0042_31411.jpg,1,,0
2602,046.Gadwall/Gadwall_0069_31291.jpg,1,,0
2605,046.Gadwall/Gadwall_0096_31560.jpg,1,,0
2615,046.Gadwall/Gadwall_0030_31855.jpg,1,,0
2620,046.Gadwall/Gadwall_0029_31637.jpg,1,,0
2623,046.Gadwall/Gadwall_0066_31557.jpg,1,,0
2625,046.Gadwall/Gadwall_0075_30892.jpg,1,,0
2634,046.Gadwall/Gadwall_0060_31686.jpg,1,,0
2637,046.Gadwall/Gadwall_0005_30924.jpg,1,,0
2639,046.Gadwall/Gadwall_0070_31187.jpg,1,,0
2643,046.Gadwall/Gadwall_0091_30941.jpg,1,,0
2646,046.Gadwall/Gadwall_0034_31212.jpg,1,,0
2651,047.American_Goldfinch/American_Goldfinch_0017_32272.jpg,1,,0
2656,047.American_Goldfinch/American_Goldfinch_0001_32306.jpg,1,,0
2661,047.American_Goldfinch/American_Goldfinch_0053_32359.jpg,1,,0
2663,047.American_Goldfinch/American_Goldfinch_0087_32363.jpg,1,,0
2664,047.American_Goldfinch/American_Goldfinch_0048_32885.jpg,1,,0
2665,047.American_Goldfinch/American_Goldfinch_0135_32107.jpg,1,,0
2668,047.American_Goldfinch/American_Goldfinch_0086_31887.jpg,1,,0
2679,047.American_Goldfinch/American_Goldfinch_0091_31938.jpg,1,,0
2683,047.American_Goldfinch/American_Goldfinch_0041_31969.jpg,1,,0
2686,047.American_Goldfinch/American_Goldfinch_0043_31993.jpg,1,,0
2687,047.American_Goldfinch/American_Goldfinch_0111_32022.jpg,1,,0
2688,047.American_Goldfinch/American_Goldfinch_0104_32540.jpg,1,,0
2690,047.American_Goldfinch/American_Goldfinch_0037_32071.jpg,1,,0
2697,047.American_Goldfinch/American_Goldfinch_0089_32152.jpg,1,,0
2698,047.American_Goldfinch/American_Goldfinch_0014_32154.jpg,1,,0
2699,047.American_Goldfinch/American_Goldfinch_0056_32169.jpg,1,,0
2701,047.American_Goldfinch/American_Goldfinch_0100_32183.jpg,1,,0
2702,047.American_Goldfinch/American_Goldfinch_0122_32186.jpg,1,,0
2704,047.American_Goldfinch/American_Goldfinch_0121_32725.jpg,1,,0
2708,047.American_Goldfinch/American_Goldfinch_0003_32236.jpg,1,,0
2714,048.European_Goldfinch/European_Goldfinch_0053_794639.jpg,1,,0
2718,048.European_Goldfinch/European_Goldfinch_0041_794645.jpg,1,,0
2719,048.European_Goldfinch/European_Goldfinch_0012_794646.jpg,1,,0
2722,048.European_Goldfinch/European_Goldfinch_0088_794651.jpg,1,,0
2724,048.European_Goldfinch/European_Goldfinch_0107_794655.jpg,1,,0
2726,048.European_Goldfinch/European_Goldfinch_0004_33313.jpg,1,,0
2728,048.European_Goldfinch/European_Goldfinch_0006_794661.jpg,1,,0
2729,048.European_Goldfinch/European_Goldfinch_0103_794664.jpg,1,,0
2734,048.European_Goldfinch/European_Goldfinch_0014_794672.jpg,1,,0
2741,048.European_Goldfinch/European_Goldfinch_0100_794685.jpg,1,,0
2742,048.European_Goldfinch/European_Goldfinch_0013_794687.jpg,1,,0
2743,048.European_Goldfinch/European_Goldfinch_0097_794688.jpg,1,,1
2748,048.European_Goldfinch/European_Goldfinch_0068_33359.jpg,1,,0
2750,048.European_Goldfinch/European_Goldfinch_0101_33127.jpg,1,,0
2754,048.European_Goldfinch/European_Goldfinch_0098_33152.jpg,1,,0
2755,048.European_Goldfinch/European_Goldfinch_0008_33153.jpg,1,,0
2756,048.European_Goldfinch/European_Goldfinch_0045_794690.jpg,1,,0
2758,048.European_Goldfinch/European_Goldfinch_0078_33170.jpg,1,,0
2759,048.European_Goldfinch/European_Goldfinch_0076_33173.jpg,1,,0
2768,048.European_Goldfinch/European_Goldfinch_0003_33066.jpg,1,,0
2771,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0073_33723.jpg,1,,0
2772,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0089_33807.jpg,1,,0
2775,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0086_33818.jpg,1,,0
2777,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0117_33576.jpg,1,,0
2779,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0112_33841.jpg,1,,0
2781,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0126_33593.jpg,1,,0
2786,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0070_33612.jpg,1,,0
2787,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0030_33615.jpg,1,,0
2788,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0028_33777.jpg,1,,0
2791,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0056_33649.jpg,1,,0
2793,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0043_33595.jpg,1,,0
2794,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0085_33384.jpg,1,,0
2797,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0062_33650.jpg,1,,0
2798,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0041_33396.jpg,1,,0
2800,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0040_33417.jpg,1,,0
2808,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0123_33695.jpg,1,,0
2809,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0100_33985.jpg,1,,0
2811,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0017_33480.jpg,1,,0
2814,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0027_33743.jpg,1,,1
2815,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0082_33488.jpg,1,,0
2817,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0063_33492.jpg,1,,0
2819,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0047_33500.jpg,1,,0
2820,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0050_33501.jpg,1,,0
2821,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0097_33759.jpg,1,,0
2823,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0011_34020.jpg,1,,0
2825,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0016_33770.jpg,1,,0
2827,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0067_34032.jpg,1,,0
2828,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0033_33524.jpg,1,,0
2861,050.Eared_Grebe/Eared_Grebe_0067_34416.jpg,1,,0
2881,050.Eared_Grebe/Eared_Grebe_0062_34249.jpg,1,,0
2916,051.Horned_Grebe/Horned_Grebe_0102_34448.jpg,1,,0
2964,052.Pied_billed_Grebe/Pied_Billed_Grebe_0048_35670.jpg,1,,0
2976,052.Pied_billed_Grebe/Pied_Billed_Grebe_0113_35703.jpg,1,,0
3010,053.Western_Grebe/Western_Grebe_0067_36610.jpg,1,,0
3014,053.Western_Grebe/Western_Grebe_0099_36112.jpg,1,,0
3016,053.Western_Grebe/Western_Grebe_0046_36118.jpg,1,,0
3017,053.Western_Grebe/Western_Grebe_0092_36121.jpg,1,,0
3070,054.Blue_Grosbeak/Blue_Grosbeak_0066_36632.jpg,1,,0
3073,054.Blue_Grosbeak/Blue_Grosbeak_0073_37148.jpg,1,,0
3079,054.Blue_Grosbeak/Blue_Grosbeak_0031_37173.jpg,1,,0
3082,054.Blue_Grosbeak/Blue_Grosbeak_0103_36673.jpg,1,,0
3085,054.Blue_Grosbeak/Blue_Grosbeak_0029_37197.jpg,1,,0
3086,054.Blue_Grosbeak/Blue_Grosbeak_0043_37200.jpg,1,,0
3088,054.Blue_Grosbeak/Blue_Grosbeak_0053_36709.jpg,1,,0
3089,054.Blue_Grosbeak/Blue_Grosbeak_0107_36696.jpg,1,,0
3092,054.Blue_Grosbeak/Blue_Grosbeak_0067_36965.jpg,1,,0
3093,054.Blue_Grosbeak/Blue_Grosbeak_0020_36967.jpg,1,,0
3094,054.Blue_Grosbeak/Blue_Grosbeak_0092_36711.jpg,1,,0
3095,054.Blue_Grosbeak/Blue_Grosbeak_0101_36719.jpg,1,,0
3096,054.Blue_Grosbeak/Blue_Grosbeak_0033_36980.jpg,1,,0
3103,054.Blue_Grosbeak/Blue_Grosbeak_0045_36672.jpg,1,,0
3104,054.Blue_Grosbeak/Blue_Grosbeak_0094_36995.jpg,1,,0
3106,054.Blue_Grosbeak/Blue_Grosbeak_0004_14988.jpg,1,,0
3109,054.Blue_Grosbeak/Blue_Grosbeak_0072_36774.jpg,1,,0
3113,054.Blue_Grosbeak/Blue_Grosbeak_0036_37048.jpg,1,,0
3114,054.Blue_Grosbeak/Blue_Grosbeak_0037_36794.jpg,1,,0
3115,054.Blue_Grosbeak/Blue_Grosbeak_0051_37065.jpg,1,,0
3117,054.Blue_Grosbeak/Blue_Grosbeak_0023_37069.jpg,1,,0
3120,054.Blue_Grosbeak/Blue_Grosbeak_0038_37095.jpg,1,,0
3121,054.Blue_Grosbeak/Blue_Grosbeak_0111_36841.jpg,1,,0
3122,054.Blue_Grosbeak/Blue_Grosbeak_0086_36818.jpg,1,,0
3123,054.Blue_Grosbeak/Blue_Grosbeak_0065_36847.jpg,1,,0
3125,054.Blue_Grosbeak/Blue_Grosbeak_0093_37107.jpg,1,,0
3126,054.Blue_Grosbeak/Blue_Grosbeak_0010_37108.jpg,1,,0
3132,055.Evening_Grosbeak/Evening_Grosbeak_0057_37392.jpg,1,,0
